timestamp,time,fps,hmd_x,hmd_y,hmd_z,hmd_qx,hmd_qy,hmd_qz,hmd_qw,left_x,left_y,left_z,left_qx,left_qy,left_qz,left_qw,right_x,right_y,right_z,right_qx,right_qy,right_qz,right_qw
1770065091.603909,31.727712,20.116662,-0.006313932,-0.001417206,0.005706026,-0.000997531,0.517685476,-23.571111373,,-0.002893735,-0.069918945,-0.621876449,0.999866340,-0.001193066,0.006864720,-0.014790373,0.000783458,0.030618513,0.040555554,0.999717627,0.004144416,-0.023280890,0.002343027
1770065091.660311,31.784114,17.729878,0.059941730,-0.004277751,0.012244211,-0.001194985,0.704824976,-23.613807299,,-0.000233089,0.016573431,-0.622978392,0.999829780,-0.017966145,-0.003401521,-0.002461345,-0.003872261,0.040527338,0.019010477,0.999434407,-0.026177720,0.012105488,0.017293082
1770065091.735090,31.858893,13.372732,0.019843773,0.001322249,-0.017961427,0.001947861,0.187200537,-23.656504827,,0.004685590,-0.020979110,-0.624080335,0.999930230,-0.007225489,-0.002847708,0.008900458,-0.001954894,-0.082946335,-0.008540347,0.999537870,0.027016723,0.007388465,-0.011813286
1770065091.809205,31.933008,13.492538,-0.000372586,0.005540062,-0.010046415,0.001273219,-0.876583148,-23.699203318,,-0.001429480,-0.080849597,-0.625182278,0.999803674,0.017492732,-0.008634234,-0.003473844,0.002834910,0.024656546,-0.045272938,0.998946196,-0.029828042,-0.024063135,-0.025253746
1770065091.863755,31.987558,18.331828,-0.052361399,-0.001780658,-0.006411334,0.001075759,-0.666005432,-23.741900625,,0.003223298,-0.027929422,-0.626284164,0.999545928,0.017640439,0.020220286,-0.013707390,-0.001955472,-0.057543293,0.021481483,0.999245412,-0.005422224,-0.033496159,-0.018900096
1770065091.914826,32.038629,19.580611,0.065360520,0.002165258,-0.003739715,0.000401116,-0.831324198,-23.784596357,,0.003342348,0.077234952,-0.627386051,0.999840967,-0.005458753,0.012956664,0.010971245,-0.004413516,0.051933842,0.009119553,0.999292147,-0.015697155,0.030985869,0.014445747
1770065091.962633,32.086436,20.917448,-0.013469130,-0.002897409,-0.002465910,0.001997210,-0.297097690,-23.827290585,,-0.002713851,0.099836951,-0.628487937,0.999821512,-0.009872721,0.015997559,-0.001884612,-0.000717492,0.079668202,-0.004656548,0.998366992,-0.041408004,-0.023531742,0.031543357
1770065092.007512,32.131315,22.282038,0.070841908,-0.003816283,-0.002359707,0.000022637,-0.214819788,-23.869984173,,-0.000474460,0.089531936,-0.629589766,0.999831828,-0.015022350,0.009370549,0.004778949,-0.003702775,-0.041715620,-0.015958884,0.999061562,-0.032169302,-0.026150832,0.012540517
1770065092.080873,32.204676,13.631236,0.041600582,-0.000116053,-0.002416306,0.001766804,-0.570970794,-23.912677475,,-0.002756696,0.066991062,-0.630691596,0.999572056,0.018523232,-0.019354306,0.011747598,0.004357389,-0.052409217,-0.035031576,0.999033251,-0.012382835,-0.008061913,0.041403322
1770065092.157718,32.281521,13.013220,0.034483487,-0.001636127,-0.003591539,-0.000355894,0.346995453,-23.955371562,,0.008452686,-0.078969094,-0.631793368,0.999558914,-0.014728085,-0.025208008,0.005442116,-0.000300208,0.072366660,0.025365281,0.999770042,0.003234524,0.011339625,0.017911261
1770065092.206753,32.330556,20.393566,-0.038783125,0.004985747,-0.004506033,0.001849267,-0.391125217,-23.998066228,,-0.004606556,0.014423257,-0.632895141,0.999898882,-0.005753017,0.010664862,0.007442419,-0.001206875,0.026148475,0.005939392,0.998587787,0.039577810,-0.032431321,0.014291202
1770065092.256506,32.380309,20.099310,0.045078841,-0.000679966,-0.005711791,0.000022799,-0.113254189,-24.040761432,,0.006087376,0.096841809,-0.633996857,0.999937909,-0.002221843,0.010371943,-0.003415193,-0.003470148,0.005635167,-0.020905036,0.998530462,0.042573601,-0.028234430,0.018089297
1770065092.337643,32.461446,12.324842,-0.061106036,-0.002490764,-0.008349704,0.000170890,0.379222999,-24.083457965,,0.003959514,-0.053648814,-0.635098573,0.999863967,-0.005458753,-0.009615319,-0.012239061,-0.003395158,-0.027724831,0.032074663,0.999621616,-0.015099072,-0.000708392,-0.022981318
1770065092.387384,32.511187,20.104127,-0.067281443,0.000622849,-0.011164412,0.001207534,0.248329112,-24.126153811,,0.008006574,-0.016847755,-0.636200289,0.999898388,-0.012373969,0.007063906,0.000448046,-0.004240274,-0.088557598,0.017593546,0.999093294,0.029171166,0.021050122,-0.022771137
1770065092.433277,32.557080,21.789837,0.085813663,-0.002740880,-0.016288247,0.002046722,-0.070436720,-24.168848768,,-0.006478984,0.019439132,-0.637301948,0.999816014,-0.017670731,-0.005680825,0.004838629,0.004009604,-0.080520153,0.004525220,0.999480969,0.014389780,0.009258072,-0.027294975
1770065092.482540,32.606343,20.299210,0.066285879,-0.001000040,0.020884205,-0.000618934,0.213690603,-24.211542975,,0.003002858,0.036946153,-0.638403607,0.999888124,0.009695296,-0.005212935,0.010127496,0.004252779,0.039909294,0.004172022,0.999222288,0.002504728,0.013715031,-0.036884177
1770065092.555452,32.679255,13.715123,0.008714977,0.001796638,0.014744759,-0.000915119,-0.154057436,-24.254237037,,0.005654347,-0.084269021,-0.639505323,0.999448386,0.017934703,0.025503772,-0.011438014,-0.001030166,-0.087347382,0.005584814,0.999588531,-0.013197303,0.016862443,-0.019085550
1770065092.605083,32.728886,20.148746,-0.039458093,-0.003525374,0.010767538,-0.001589760,0.961912900,-24.296931323,,0.003475135,-0.032366404,-0.640607039,0.999938780,-0.011049779,0.000064302,-0.000578858,-0.001319288,-0.093223111,0.014767962,0.999195097,0.021715960,-0.033201283,0.005937123
1770065092.660273,32.784076,18.119196,-0.070601846,0.004171718,0.007921034,-0.000849300,-0.786767174,-24.339626103,,0.001800253,-0.046907047,-0.641708755,0.999902353,-0.010167560,-0.003172653,0.009046571,-0.004423341,-0.042304918,0.026070297,0.999640810,-0.010690730,-0.023503074,0.007180900
1770065092.708182,32.831985,20.872896,0.072545656,0.000610851,0.006550565,0.001849266,-0.711447493,-24.382321688,,-0.002238631,-0.048787551,-0.642810470,0.999860342,-0.008255415,0.003691817,0.014054017,-0.001168586,0.037256018,-0.045628895,0.998836020,-0.037937779,0.015288739,-0.025565309
1770065092.790098,32.913901,12.207649,0.003769753,-0.004756570,0.008629480,-0.000388569,0.682882168,-24.425017344,,0.009007055,0.083876042,-0.643912186,0.999797561,-0.000751669,-0.019708152,0.003982532,0.003575993,-0.089710322,-0.034326559,0.998715354,0.040808920,-0.021145074,-0.021334488
1770065092.837243,32.961046,21.211099,-0.031908257,0.002666042,0.009577679,0.001108806,-0.494064150,-24.467713371,,0.003993855,-0.093434229,-0.645013902,0.999716452,0.017198467,-0.013313135,0.009694817,0.000338577,0.039590211,-0.035386153,0.998758438,0.037243270,0.021580492,0.025075963
1770065092.885755,33.009558,20.613464,-0.069181149,-0.001871106,0.010715391,-0.001606214,-0.311593982,-24.510409675,,-0.009615832,-0.037882068,-0.646115618,0.999879614,0.003221477,-0.005539442,-0.014131323,-0.001748275,-0.075524059,0.040198217,0.999206340,0.028656411,-0.017735548,-0.021235579
1770065092.942765,33.066568,17.540802,0.074096992,0.004298714,0.013357756,-0.001129028,0.814325388,-24.553107773,,-0.001372571,0.012247914,-0.647217334,0.999864523,0.001897861,0.015561695,-0.005016773,0.004059164,0.059324497,0.023597911,0.999598906,0.002434840,0.006118854,0.027543736
1770065092.988061,33.111864,22.077027,0.009259306,-0.003507469,0.018147083,0.000730349,0.770897549,-24.592892032,,0.007331846,-0.027530310,-0.648319050,0.999839178,0.014992633,-0.001554957,-0.009717074,0.002815115,-0.046930186,-0.001480526,0.999801450,-0.013881402,0.014246425,0.001185795
1770065093.018835,33.142638,32.494840,-0.030068426,0.003821188,-0.020224768,-0.002017580,0.211096530,-24.632556476,,-0.008590494,-0.046195117,-0.649420766,0.999519821,0.015434029,-0.024967424,-0.009926982,0.003861936,0.046138602,-0.019140425,0.999540026,0.028335194,-0.002527831,-0.010510163
