replay_id,channel,rank,windows_used,responsive_threshold,flow_ip_src,flow_ip_dst,flow_udp_sport,flow_udp_dport,frame_len,offset,width,encoding,delta_view,score,sine_cycles,responsiveness,affine_scale,affine_offset
16_left_z,left_z,11,3,11545.687836716528,192.168.1.6,192.168.1.14,52428,60376,152,72,2,uint16_be,False,0.06284700657785308,2.0,6040.343652867984,4.883800721148488e-07,-0.014482643167143134
16_left_z,left_z,12,3,11545.687836716528,192.168.1.6,192.168.1.14,52428,60376,152,72,4,uint32_be,False,0.06284700657785308,2.0,3020.171826433992,7.452088502729015e-12,-0.014482643167143134
16_left_z,left_z,13,3,11545.687836716528,192.168.1.6,192.168.1.14,52428,60376,152,72,2,int16_le,False,0.02912836953568566,1.0,6040.343652867984,-9.97591695235486e-07,-0.0029081605951937024
16_left_z,left_z,14,3,11545.687836716528,192.168.1.6,192.168.1.14,52428,60376,152,72,2,uint16_le,False,0.028888149196666647,1.0,6040.343652867984,9.720479768559411e-07,-0.03403165465846447
16_left_z,left_z,15,3,11545.687836716528,192.168.1.6,192.168.1.14,52428,60376,152,72,4,int32_le,False,0.028888149196666647,1.0,3020.171826433992,9.720479768559411e-07,-0.03403165465846447
16_left_z,left_z,16,3,11545.687836716528,192.168.1.6,192.168.1.14,52428,60376,152,72,4,uint32_le,False,0.028888149196666647,1.0,3020.171826433992,9.720479768559411e-07,-0.03403165465846447
16_left_i,left_i,1,3,79.32420221258744,192.168.1.6,192.168.1.14,52428,60376,152,19,2,int16_be,False,0.7793192886579354,1.0,51.670429277417014,-1.6106763340909675e-05,-0.24424344660808853
16_left_i,left_i,2,3,79.32420221258744,192.168.1.6,192.168.1.14,52428,60376,152,19,4,int32_be,False,0.7793192886579354,1.0,25.835214638708507,-2.457697042985487e-10,-0.2442420757046782
16_left_i,left_i,3,3,79.32420221258744,192.168.1.6,192.168.1.14,52428,60376,152,19,2,uint16_be,False,0.6270168465476961,1.0,51.670429277417014,-1.1220854095345619e-05,0.5558487536560862
16_left_i,left_i,4,3,79.32420221258744,192.168.1.6,192.168.1.14,52428,60376,152,19,4,uint32_be,False,0.6270168465476961,1.0,25.835214638708507,-1.7121664574196796e-10,0.5558497087025361
16_left_i,left_i,5,3,79.32420221258744,192.168.1.6,192.168.1.14,52428,60376,152,19,2,uint16_be,True,0.15368685089646608,3.0,51.670429277417014,-9.989445214960273e-07,-0.0004913781677581363
16_left_i,left_i,6,3,79.32420221258744,192.168.1.6,192.168.1.14,52428,60376,152,19,4,uint32_be,True,0.15368685089646608,3.0,25.835214638708507,-1.5242683738647877e-11,-0.0004913781677581363
16_left_i,left_i,7,3,79.32420221258744,192.168.1.6,192.168.1.14,52428,60376,152,19,2,int16_be,True,0.13971396815660606,3.0,51.670429277417014,-0.0001250785562445933,0.004885659135132097
16_left_i,left_i,8,3,79.32420221258744,192.168.1.6,192.168.1.14,52428,60376,152,19,4,int32_be,True,0.13971396815660606,3.0,25.835214638708507,-1.9085473059782915e-09,0.004885659135132097
16_left_i,left_i,9,3,79.32420221258744,192.168.1.6,192.168.1.14,52428,60376,152,19,2,uint16_le,True,0.06855573130681192,1.0,51.670429277417014,7.153167080857599e-09,-0.0001442946209261351
16_left_i,left_i,10,3,79.32420221258744,192.168.1.6,192.168.1.14,52428,60376,152,19,4,float32_le,True,0.06855573130681192,1.0,25.835214638708507,-2.8612668323430402e-08,-0.00014429462092613603
16_left_i,left_i,11,3,79.32420221258744,192.168.1.6,192.168.1.14,52428,60376,152,19,4,int32_le,True,0.06855573130681192,1.0,25.835214638708507,7.153167080857599e-09,-0.0001442946209261351
16_left_i,left_i,12,3,79.32420221258744,192.168.1.6,192.168.1.14,52428,60376,152,19,4,uint32_le,True,0.06855573130681192,1.0,25.835214638708507,7.153167080857599e-09,-0.0001442946209261351
16_left_i,left_i,13,3,79.32420221258744,192.168.1.6,192.168.1.14,52428,60376,152,19,2,int16_le,True,0.06095983808450858,2.0,51.670429277417014,-9.382336591199576e-09,-0.0002873436358218949
16_left_i,left_i,14,3,79.32420221258744,192.168.1.6,192.168.1.14,52428,60376,152,19,2,int16_le,False,0.057925484859553546,1.0,51.670429277417014,9.243364573769998e-07,0.00013622334946924866
16_left_i,left_i,15,3,79.32420221258744,192.168.1.6,192.168.1.14,52428,60376,152,19,2,uint16_le,False,0.04146231504592001,2.0,51.670429277417014,4.6741919017650675e-07,-0.015296284811247394
16_left_i,left_i,16,3,79.32420221258744,192.168.1.6,192.168.1.14,52428,60376,152,19,4,int32_le,False,0.04146231504592001,2.0,25.835214638708507,4.674191901820814e-07,422.8090219265977
16_left_i,left_i,17,3,79.32420221258744,192.168.1.6,192.168.1.14,52428,60376,152,19,4,uint32_le,False,0.041462315045920003,2.0,25.835214638708507,4.6741919017502063e-07,-1584.7411134043077
16_left_i,left_i,18,3,79.32420221258744,192.168.1.6,192.168.1.14,52428,60376,152,19,4,float32_le,False,0.04146231504592,2.0,25.835214638708507,-1.8696767607055874e-06,-4.579581107873892
16_left_j,left_j,1,3,10930.307827046383,192.168.1.6,192.168.1.14,52428,60376,152,75,2,uint16_be,False,0.1336539850889263,1.0,5752.2030256695625,-5.747354222808371e-07,0.018766920209644867
16_left_j,left_j,2,3,10930.307827046383,192.168.1.6,192.168.1.14,52428,60376,152,75,4,uint32_be,False,0.13365398350525926,1.0,2876.1015128347813,-8.769763056538686e-12,0.018767061653257863
16_left_j,left_j,3,3,10930.307827046383,192.168.1.6,192.168.1.14,52428,60376,152,75,2,uint16_le,True,0.09476695215367852,2.0,5752.2030256695625,5.542293342072204e-08,-0.0002976203012529664
16_left_j,left_j,4,3,10930.307827046383,192.168.1.6,192.168.1.14,52428,60376,152,75,4,int32_le,True,0.08715302509606522,1.0,2876.1015128347813,1.983381781825138e-09,-0.00014461020100357965
16_left_j,left_j,5,3,10930.307827046383,192.168.1.6,192.168.1.14,52428,60376,152,75,4,uint32_le,True,0.08715302509606522,1.0,2876.1015128347813,1.983381781825138e-09,-0.00014461020100357965
16_left_j,left_j,6,3,10930.307827046383,192.168.1.6,192.168.1.14,52428,60376,152,75,4,int32_be,True,0.08649713195209935,2.0,2876.1015128347813,-8.278907552193238e-14,-0.00028877014333067864
16_left_j,left_j,7,3,10930.307827046383,192.168.1.6,192.168.1.14,52428,60376,152,75,2,int16_be,True,0.08649713095519108,2.0,5752.2030256695625,-5.425664464994008e-09,-0.0002887701433064664
16_left_j,left_j,8,3,10930.307827046383,192.168.1.6,192.168.1.14,52428,60376,152,75,2,int16_le,True,0.08484148597483311,3.0,5752.2030256695625,-3.3579293079379147e-08,-0.00043730031315375445
16_left_j,left_j,9,3,10930.307827046383,192.168.1.6,192.168.1.14,52428,60376,152,75,2,uint16_be,True,0.08396929429814194,1.0,5752.2030256695625,1.4384730297393084e-09,-0.00014434231707586033
16_left_j,left_j,10,3,10930.307827046383,192.168.1.6,192.168.1.14,52428,60376,152,75,4,uint32_be,True,0.08396929386959334,1.0,2876.1015128347813,2.194935858889403e-14,-0.00014434231708156824
16_left_j,left_j,11,3,10930.307827046383,192.168.1.6,192.168.1.14,52428,60376,152,75,2,uint16_le,False,0.06772393578726453,2.0,5752.2030256695625,1.9998425590082863e-06,-0.06958448989432656
16_left_j,left_j,12,3,10930.307827046383,192.168.1.6,192.168.1.14,52428,60376,152,75,2,int16_be,False,0.06767525149986835,1.0,5752.2030256695625,-1.052886572180084e-06,0.0006506603546232123
16_left_j,left_j,13,3,10930.307827046383,192.168.1.6,192.168.1.14,52428,60376,152,75,4,int32_be,False,0.0676752496210382,1.0,2876.1015128347813,-1.6065770221627823e-11,0.0006509331094486081
16_left_j,left_j,14,3,10930.307827046383,192.168.1.6,192.168.1.14,52428,60376,152,75,4,int32_le,False,0.06542809730544583,3.0,2876.1015128347813,-2.1670748699249367e-08,0.09499409262569833
16_left_j,left_j,15,3,10930.307827046383,192.168.1.6,192.168.1.14,52428,60376,152,75,4,uint32_le,False,0.06542809730544583,3.0,2876.1015128347813,-2.1670748699249367e-08,0.09499409262569833
16_left_j,left_j,16,3,10930.307827046383,192.168.1.6,192.168.1.14,52428,60376,152,75,2,int16_le,False,0.05729642222564415,3.0,5752.2030256695625,-4.2547255094265026e-07,-0.006620757975160245
16_left_k,left_k,1,3,10397.083109321204,192.168.1.6,192.168.1.14,52428,60376,152,78,2,int16_le,False,0.11492583351724629,1.0,5243.0661965485015,7.81118573213578e-07,0.00018928114860941706
16_left_k,left_k,2,3,10397.083109321204,192.168.1.6,192.168.1.14,52428,60376,152,78,2,uint16_be,False,0.10334959153312907,2.0,5243.0661965485015,-1.4567530913145312e-06,0.04863312387691206
16_left_k,left_k,3,3,10397.083109321204,192.168.1.6,192.168.1.14,52428,60376,152,78,4,uint32_be,False,0.1033493796346009,2.0,2621.5330982742507,-2.2228180529449498e-11,0.048633654178630775
16_left_k,left_k,4,3,10397.083109321204,192.168.1.6,192.168.1.14,52428,60376,152,78,2,uint16_le,False,0.10053551142723394,2.0,5243.0661965485015,1.5438769943152927e-06,-0.05214287710002065
16_left_k,left_k,5,3,10397.083109321204,192.168.1.6,192.168.1.14,52428,60376,152,78,4,float32_le,True,0.09569838376176025,3.0,2621.5330982742507,1.4036853483451218e-05,-0.00044764629569864965
16_left_k,left_k,6,3,10397.083109321204,192.168.1.6,192.168.1.14,52428,60376,152,78,2,uint16_be,True,0.0891437733255418,2.0,5243.0661965485015,-1.3679572168838695e-08,-0.0002864906044789142
16_left_k,left_k,7,3,10397.083109321204,192.168.1.6,192.168.1.14,52428,60376,152,78,4,uint32_be,True,0.0891436230929606,2.0,2621.5330982742507,-2.0872968216639026e-13,-0.0002864905346354095
16_left_k,left_k,8,3,10397.083109321204,192.168.1.6,192.168.1.14,52428,60376,152,78,4,int32_le,True,0.08900323773216266,2.0,2621.5330982742507,3.274783013062349e-11,-0.0002888886732006351
16_left_k,left_k,9,3,10397.083109321204,192.168.1.6,192.168.1.14,52428,60376,152,78,4,uint32_le,True,0.08900323773216266,2.0,2621.5330982742507,3.274783013062349e-11,-0.0002888886732006351
16_left_k,left_k,10,3,10397.083109321204,192.168.1.6,192.168.1.14,52428,60376,152,78,4,int32_be,False,0.08787240851644763,3.0,2621.5330982742507,-1.0425874845202196e-11,-0.000431263669069237
16_left_k,left_k,11,3,10397.083109321204,192.168.1.6,192.168.1.14,52428,60376,152,78,2,int16_be,False,0.08787237981654401,3.0,5243.0661965485015,-6.832773669754688e-07,-0.00043162739728565497
16_left_k,left_k,12,3,10397.083109321204,192.168.1.6,192.168.1.14,52428,60376,152,78,2,uint16_le,True,0.08640945416943334,3.0,5243.0661965485015,7.793079359825687e-09,-0.00042713196787854085
16_left_k,left_k,13,3,10397.083109321204,192.168.1.6,192.168.1.14,52428,60376,152,78,2,int16_le,True,0.08363485126949255,2.0,5243.0661965485015,-7.499722506572799e-09,-0.00028530466098084786
16_left_k,left_k,14,3,10397.083109321204,192.168.1.6,192.168.1.14,52428,60376,152,78,2,int16_be,True,0.08353733277904483,3.0,5243.0661965485015,-5.288201145235701e-09,-0.0004269691229460247
16_left_k,left_k,15,3,10397.083109321204,192.168.1.6,192.168.1.14,52428,60376,152,78,4,int32_be,True,0.08353730887516242,3.0,2621.5330982742507,-8.068590930778124e-14,-0.00042696910104643996
16_left_k,left_k,16,3,10397.083109321204,192.168.1.6,192.168.1.14,52428,60376,152,78,4,int32_le,False,0.054510265868541234,2.0,2621.5330982742507,-2.0609467537412679e-10,0.23137899549719115
16_left_k,left_k,17,3,10397.083109321204,192.168.1.6,192.168.1.14,52428,60376,152,78,4,uint32_le,False,0.054510265868541234,2.0,2621.5330982742507,-2.0609467537412679e-10,0.23137899549719115
16_left_k,left_k,18,3,10397.083109321204,192.168.1.6,192.168.1.14,52428,60376,152,78,4,float32_le,False,0.03608902028986652,2.0,2621.5330982742507,-5.973504164662827e-05,0.011334407819851337
16_left_w,left_w,1,3,10462.322376561508,192.168.1.6,192.168.1.14,52428,60376,152,82,2,int16_le,False,0.11316366511565411,3.0,5303.555973452168,5.14481229545327e-07,-0.00011942650335406984
16_left_w,left_w,2,3,10462.322376561508,192.168.1.6,192.168.1.14,52428,60376,152,82,2,uint16_be,False,0.1129418725660694,2.0,5303.555973452168,-2.3663450958198786e-07,0.007579987990406216
16_left_w,left_w,3,3,10462.322376561508,192.168.1.6,192.168.1.14,52428,60376,152,82,4,uint32_be,False,0.1129418162685026,2.0,2651.777986726084,-3.6107095520514538e-12,0.007580015830521262
16_left_w,left_w,4,3,10462.322376561508,192.168.1.6,192.168.1.14,52428,60376,152,82,4,int32_be,True,0.09270291451015451,2.0,2651.777986726084,-2.9937891540326255e-13,-0.00028798467104493986
16_left_w,left_w,5,3,10462.322376561508,192.168.1.6,192.168.1.14,52428,60376,152,82,2,int16_be,True,0.09270291169422011,2.0,5303.555973452168,-1.9620131777765645e-08,-0.00028798468604561677
16_left_w,left_w,6,3,10462.322376561508,192.168.1.6,192.168.1.14,52428,60376,152,82,2,uint16_le,True,0.09114848244408881,3.0,5303.555973452168,1.2546787319994843e-08,-0.0004269375133108549
16_left_w,left_w,7,3,10462.322376561508,192.168.1.6,192.168.1.14,52428,60376,152,82,4,uint32_be,True,0.08986357768132626,3.0,2651.777986726084,3.0489442213485907e-13,-0.00042756402154914085
16_left_w,left_w,8,3,10462.322376561508,192.168.1.6,192.168.1.14,52428,60376,152,82,2,uint16_be,True,0.08986353603706614,3.0,5303.555973452168,1.9981448991115134e-08,-0.00042756400227065736
16_left_w,left_w,9,3,10462.322376561508,192.168.1.6,192.168.1.14,52428,60376,152,82,2,int16_le,True,0.08799473579721084,2.0,5303.555973452168,5.516052764183488e-10,-0.000283891373756944
16_left_w,left_w,10,3,10462.322376561508,192.168.1.6,192.168.1.14,52428,60376,152,82,4,int32_be,False,0.08747514491893217,2.0,2651.777986726084,-1.5338889045403427e-11,0.0003574030113266372
16_left_w,left_w,11,3,10462.322376561508,192.168.1.6,192.168.1.14,52428,60376,152,82,2,int16_be,False,0.08747494933209866,2.0,5303.555973452168,-1.0052516173987694e-06,0.00035687069661153724
16_left_w,left_w,12,3,10462.322376561508,192.168.1.6,192.168.1.14,52428,60376,152,82,2,uint16_le,False,0.08212385293366353,2.0,5303.555973452168,-1.600249878948588e-06,0.05355636662779237
16_left_w,left_w,13,3,10462.322376561508,192.168.1.6,192.168.1.14,52428,60376,152,82,4,int32_le,True,0.08004293652496101,3.0,2651.777986726084,-8.377719621462236e-12,-0.0004254565407750908
16_left_w,left_w,14,3,10462.322376561508,192.168.1.6,192.168.1.14,52428,60376,152,82,4,uint32_le,True,0.08004293652496101,3.0,2651.777986726084,-8.377719621462236e-12,-0.0004254565407750908
16_left_w,left_w,15,3,10462.322376561508,192.168.1.6,192.168.1.14,52428,60376,152,82,4,float32_le,True,0.07456911382894588,2.0,2651.777986726084,1.8047502793914756e-06,-0.00028425264055525747
16_left_w,left_w,16,3,10462.322376561508,192.168.1.6,192.168.1.14,52428,60376,152,82,4,int32_le,False,0.05130442520124556,3.0,2651.777986726084,-1.463747438852724e-09,1.643034013857007
16_left_w,left_w,17,3,10462.322376561508,192.168.1.6,192.168.1.14,52428,60376,152,82,4,uint32_le,False,0.05130442520124556,3.0,2651.777986726084,-1.463747438852724e-09,1.643034013857007
16_left_w,left_w,18,3,10462.322376561508,192.168.1.6,192.168.1.14,52428,60376,152,82,4,float32_le,False,0.03589038189476063,1.0,2651.777986726084,2.939564397003294e-05,-0.005338161204922189
16_right_x,right_x,1,3,10532.646659580982,192.168.1.6,192.168.1.14,52428,60376,152,86,2,uint16_le,False,0.11709085133005699,3.0,5491.587308065217,1.4448880841984129e-07,-0.004599039220478442
16_right_x,right_x,2,3,10532.646659580982,192.168.1.6,192.168.1.14,52428,60376,152,86,2,int16_le,False,0.11506641035596553,1.0,5491.587308065217,-1.3815079200261178e-06,0.002141938406860102
16_right_x,right_x,3,3,10532.646659580982,192.168.1.6,192.168.1.14,52428,60376,152,86,2,int16_be,False,0.10073555766645385,2.0,5491.587308065217,2.043929149753072e-07,0.0001519489917390352
16_right_x,right_x,4,3,10532.646659580982,192.168.1.6,192.168.1.14,52428,60376,152,86,4,int32_be,False,0.10073521150765175,2.0,2745.7936540326086,3.1189147726811854e-12,0.00015186682858124651
16_right_x,right_x,5,3,10532.646659580982,192.168.1.6,192.168.1.14,52428,60376,152,86,2,uint16_be,False,0.09821048461308231,3.0,5491.587308065217,2.392899107756857e-07,-0.008035361640443228
16_right_x,right_x,6,3,10532.646659580982,192.168.1.6,192.168.1.14,52428,60376,152,86,4,uint32_be,False,0.09821046056108057,3.0,2745.7936540326086,3.651213752270511e-12,-0.008035331846666367
16_right_x,right_x,7,3,10532.646659580982,192.168.1.6,192.168.1.14,52428,60376,152,86,2,int16_le,True,0.0884228440871071,1.0,5491.587308065217,-6.306721307367702e-09,-0.0001423338388390539
16_right_x,right_x,8,3,10532.646659580982,192.168.1.6,192.168.1.14,52428,60376,152,86,2,uint16_le,True,0.08715658618792439,3.0,5491.587308065217,1.1913821389329048e-08,-0.00042517257450101927
16_right_x,right_x,9,3,10532.646659580982,192.168.1.6,192.168.1.14,52428,60376,152,86,2,uint16_be,True,0.08670909930490167,3.0,5491.587308065217,1.631235502140505e-09,-0.0004241783208462506
16_right_x,right_x,10,3,10532.646659580982,192.168.1.6,192.168.1.14,52428,60376,152,86,4,uint32_be,True,0.08670908055993219,3.0,2745.7936540326086,2.4889740600137588e-14,-0.00042417831990280763
16_right_x,right_x,11,3,10532.646659580982,192.168.1.6,192.168.1.14,52428,60376,152,86,2,int16_be,True,0.08580310958648814,2.0,5491.587308065217,8.678587334833266e-10,-0.00028299402959509586
16_right_x,right_x,12,3,10532.646659580982,192.168.1.6,192.168.1.14,52428,60376,152,86,4,int32_be,True,0.08580307967369165,2.0,2745.7936540326086,1.3242243839620621e-14,-0.0002829940291991048
16_right_x,right_x,13,3,10532.646659580982,192.168.1.6,192.168.1.14,52428,60376,152,86,4,float32_le,True,0.04319055495391655,3.0,2745.7936540326086,0.013562706644843214,-0.0004430088143445424
16_right_x,right_x,14,3,10532.646659580982,192.168.1.6,192.168.1.14,52428,60376,152,86,4,int32_le,True,0.04301164164851803,3.0,2745.7936540326086,-1.6817993880492305e-09,-0.0004339673832253535
16_right_x,right_x,15,3,10532.646659580982,192.168.1.6,192.168.1.14,52428,60376,152,86,4,uint32_le,True,0.04301164164851803,3.0,2745.7936540326086,-1.6817993880492305e-09,-0.0004339673832253535
16_right_x,right_x,16,3,10532.646659580982,192.168.1.6,192.168.1.14,52428,60376,152,86,4,float32_le,False,0.012355313658414099,1.0,2745.7936540326086,0.008576655876867931,0.018363423324637237
16_right_x,right_x,17,3,10532.646659580982,192.168.1.6,192.168.1.14,52428,60376,152,86,4,int32_le,False,0.012275709223468635,1.0,2745.7936540326086,-1.5572024221020431e-09,-1.6718086022823766
16_right_x,right_x,18,3,10532.646659580982,192.168.1.6,192.168.1.14,52428,60376,152,86,4,uint32_le,False,0.01227570922346863,1.0,2745.7936540326086,-1.5572024221028002e-09,5.016324873900326
16_right_y,right_y,1,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,2,int16_be,False,0.1405825124763786,3.0,5610.065238998502,2.8746227952461607e-06,-0.0012236832296698061
16_right_y,right_y,2,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,4,int32_be,False,0.1405822692963045,3.0,2805.032619499251,4.386331552512619e-11,-0.0012246559992681863
16_right_y,right_y,3,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,2,int16_le,False,0.13475314890608206,3.0,5610.065238998502,3.0017638008159037e-07,0.00011006531307286975
16_right_y,right_y,4,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,2,uint16_le,False,0.13320917671689406,3.0,5610.065238998502,-2.955650644564236e-07,0.009933112342583513
16_right_y,right_y,5,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,2,uint16_be,False,0.12536486223285678,2.0,5610.065238998502,-1.1750237440729712e-06,0.039064972878147315
16_right_y,right_y,6,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,4,uint32_be,False,0.12536468268686266,2.0,2805.032619499251,-1.7929372245053248e-11,0.03906522346607359
16_right_y,right_y,7,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,2,int16_be,True,0.09140618106351746,3.0,5610.065238998502,5.968390196098701e-09,-0.0004334312858718966
16_right_y,right_y,8,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,4,int32_be,True,0.09140617773385246,3.0,2805.032619499251,9.107173423286119e-14,-0.00043343128537165634
16_right_y,right_y,9,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,2,uint16_le,True,0.089348670824268,3.0,5610.065238998502,-6.684207571136838e-09,-0.0004339950730169234
16_right_y,right_y,10,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,2,int16_le,True,0.08843896967260818,3.0,5610.065238998502,9.483763982805359e-09,-0.00043428467179364253
16_right_y,right_y,11,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,4,uint32_be,True,0.08763453184168886,1.0,2805.032619499251,1.0598569161178719e-13,-0.00014588304544199088
16_right_y,right_y,12,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,2,uint16_be,True,0.08763446571066913,1.0,5610.065238998502,6.945854985898458e-09,-0.0001458830375816122
16_right_y,right_y,13,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,4,int32_le,True,0.06006499782324737,3.0,2805.032619499251,8.392437180892168e-10,-0.00046437946430405783
16_right_y,right_y,14,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,4,uint32_le,True,0.06006499782324737,3.0,2805.032619499251,8.392437180892168e-10,-0.00046437946430405783
16_right_y,right_y,15,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,4,float32_le,True,0.04791574484529654,3.0,2805.032619499251,0.006424265923467242,-0.00046172811113229294
16_right_y,right_y,16,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,4,float32_le,False,0.010300286387474171,3.0,2805.032619499251,0.0035064793682547386,-0.006805521527178397
16_right_y,right_y,17,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,4,int32_le,False,0.009582710471874555,3.0,2805.032619499251,5.810748546703842e-10,-0.6222994597643229
16_right_y,right_y,18,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,4,uint32_le,False,0.009582710471874555,3.0,2805.032619499251,5.810748546703842e-10,-0.6222994597643229
16_right_z,right_z,1,3,11957.277241990138,192.168.1.6,192.168.1.14,52428,60376,152,95,2,int16_be,False,0.09672591107560673,3.0,5996.927266754016,1.3796796595335627e-06,-0.0005464825586886409
16_right_z,right_z,2,3,11957.277241990138,192.168.1.6,192.168.1.14,52428,60376,152,95,4,int32_be,False,0.09672579701296889,3.0,2998.463633377008,2.105224826210519e-11,-0.0005472000080302251
16_right_z,right_z,3,3,11957.277241990138,192.168.1.6,192.168.1.14,52428,60376,152,95,4,uint32_be,False,0.09576074332781769,3.0,2998.463633377008,1.6076829394006717e-11,-0.03400950403644829
16_right_z,right_z,4,3,11957.277241990138,192.168.1.6,192.168.1.14,52428,60376,152,95,2,uint16_be,False,0.09576049706922114,3.0,5996.927266754016,1.0536113039327791e-06,-0.03400896316048415
16_right_z,right_z,5,3,11957.277241990138,192.168.1.6,192.168.1.14,52428,60376,152,95,4,int32_le,True,0.09238789360650553,2.0,2998.463633377008,4.270160779566415e-10,-0.0003026023315362657
16_right_z,right_z,6,3,11957.277241990138,192.168.1.6,192.168.1.14,52428,60376,152,95,4,uint32_le,True,0.09238789360650553,2.0,2998.463633377008,4.270160779566415e-10,-0.0003026023315362657
16_right_z,right_z,7,3,11957.277241990138,192.168.1.6,192.168.1.14,52428,60376,152,95,2,int16_be,True,0.09147634413190087,3.0,5996.927266754016,-1.0908130666996977e-08,-0.00042958412646380823
16_right_z,right_z,8,3,11957.277241990138,192.168.1.6,192.168.1.14,52428,60376,152,95,4,int32_be,True,0.09147631026669485,3.0,2998.463633377008,-1.6644018199239601e-13,-0.0004295840624956183
16_right_z,right_z,9,3,11957.277241990138,192.168.1.6,192.168.1.14,52428,60376,152,95,2,int16_le,True,0.08777278981752316,2.0,5996.927266754016,-1.3961146223083296e-09,-0.0002857032641449174
16_right_z,right_z,10,3,11957.277241990138,192.168.1.6,192.168.1.14,52428,60376,152,95,4,uint32_be,True,0.08537717338265721,3.0,2998.463633377008,2.1069331481746107e-13,-0.00042938289884681926
16_right_z,right_z,11,3,11957.277241990138,192.168.1.6,192.168.1.14,52428,60376,152,95,2,uint16_be,True,0.08537709224266106,3.0,5996.927266754016,1.3807725391858856e-08,-0.00042938284348752745
16_right_z,right_z,12,3,11957.277241990138,192.168.1.6,192.168.1.14,52428,60376,152,95,2,uint16_le,True,0.07548952544717802,3.0,5996.927266754016,-8.295619694273402e-09,-0.0004282598534177589
16_right_z,right_z,13,3,11957.277241990138,192.168.1.6,192.168.1.14,52428,60376,152,95,2,int16_le,False,0.07017285728488187,2.0,5996.927266754016,-3.098549204798906e-07,0.0001750153202515637
16_right_z,right_z,14,3,11957.277241990138,192.168.1.6,192.168.1.14,52428,60376,152,95,2,uint16_le,False,0.06393322594974572,3.0,5996.927266754016,-1.6624430680230445e-06,0.044415018352490634
16_right_z,right_z,15,3,11957.277241990138,192.168.1.6,192.168.1.14,52428,60376,152,95,4,int32_le,False,0.01923484526854972,3.0,2998.463633377008,-2.1645398835974327e-10,0.0018936986289327384
16_right_z,right_z,16,3,11957.277241990138,192.168.1.6,192.168.1.14,52428,60376,152,95,4,uint32_le,False,0.01923484526854972,3.0,2998.463633377008,-2.1645398835974327e-10,0.0018936986289327384
16_right_i,right_i,1,3,221.97248828394834,192.168.1.6,192.168.1.14,52428,60376,152,12,4,float32_be,False,0.1478969013925713,1.0,65.36748752601079,-6.394901217379559e-40,-0.0002082051282768643
16_right_i,right_i,2,3,221.97248828394834,192.168.1.6,192.168.1.14,52428,60376,152,12,4,int32_le,True,0.10355084370729091,3.0,65.36748752601079,7.780492022640925e-11,-0.0004489652419649324
16_right_i,right_i,3,3,221.97248828394834,192.168.1.6,192.168.1.14,52428,60376,152,12,4,uint32_le,True,0.10355084370729091,3.0,65.36748752601079,7.780492022640925e-11,-0.0004489652419649324
16_right_i,right_i,4,3,221.97248828394834,192.168.1.6,192.168.1.14,52428,60376,152,12,4,float32_be,True,0.08983891077911892,3.0,65.36748752601079,-8.802021135566647e-42,-0.0004282124996323476
16_right_i,right_i,5,3,221.97248828394834,192.168.1.6,192.168.1.14,52428,60376,152,12,4,float32_le,False,0.08856042649368417,1.0,65.36748752601079,-8.996533044270028e-31,-0.012186996194847163
16_right_i,right_i,6,3,221.97248828394834,192.168.1.6,192.168.1.14,52428,60376,152,12,4,float32_le,True,0.08525956472295478,3.0,65.36748752601079,-2.460388239462285e-33,-0.0004283273534563331
16_right_i,right_i,7,3,221.97248828394834,192.168.1.6,192.168.1.14,52428,60376,152,12,4,int32_be,True,0.07055137243202073,1.0,65.36748752601079,6.692783102019328e-14,-0.00014326024743490463
16_right_i,right_i,8,3,221.97248828394834,192.168.1.6,192.168.1.14,52428,60376,152,12,2,int16_be,True,0.07055137242342834,1.0,130.73497505202158,4.386182320256343e-09,-0.00014326024743275967
16_right_i,right_i,9,3,221.97248828394834,192.168.1.6,192.168.1.14,52428,60376,152,12,2,int16_le,True,0.06778852568555244,2.0,130.73497505202158,-3.6986354780811443e-06,-0.00028754106869405754
